Region;Levant
24.04.2017;1.101517
24.04.2017;1.0876
24.04.2017;1.108507
24.04.2017;1.066883
24.04.2017;1.080673
24.04.2017;1.080673
24.04.2017;1.129603
24.04.2017;1.066883
24.04.2017;1.066883
24.04.2017;1.0876
25.04.2017;0.966144
25.04.2017;1.01928
25.04.2017;1.143772
25.04.2017;1.115518
25.04.2017;0.999196
25.04.2017;1.080673
25.04.2017;1.026017
25.04.2017;1.053177
25.04.2017;1.053177
25.04.2017;1.060019
25.04.2017;1.094548
25.04.2017;1.046355
25.04.2017;1.053177
25.04.2017;1.046355
25.04.2017;1.039555
25.04.2017;1.080673
25.04.2017;1.080673
25.04.2017;1.12255
25.04.2017;1.053177
25.04.2017;1.0876
25.04.2017;1.073768
25.04.2017;1.0876
25.04.2017;1.046355
25.04.2017;1.073768
25.04.2017;0.979301
25.04.2017;1.115518
25.04.2017;1.039555
25.04.2017;1.080673
25.04.2017;1.143772
25.04.2017;1.026017
25.04.2017;1.060019
25.04.2017;1.039555
25.04.2017;1.060019
25.04.2017;1.039555
25.04.2017;0.985912
25.04.2017;1.066883
25.04.2017;0.966144
25.04.2017;1.073768
25.04.2017;1.046355
25.04.2017;1.012564
25.04.2017;1.080673
25.04.2017;1.060019
25.04.2017;0.979301
25.04.2017;1.101517
25.04.2017;1.0876
25.04.2017;1.053177
25.04.2017;1.073768
25.04.2017;1.046355
26.04.2017;0.966144
26.04.2017;1.005869
26.04.2017;0.985912
26.04.2017;1.026017
26.04.2017;1.108507
26.04.2017;1.0876
26.04.2017;1.01928
26.04.2017;0.972712
26.04.2017;1.094548
26.04.2017;0.979301
26.04.2017;1.032775
26.04.2017;1.039555
26.04.2017;1.066883
26.04.2017;1.005869
26.04.2017;1.060019
26.04.2017;1.053177
26.04.2017;1.01928
26.04.2017;1.039555
26.04.2017;1.046355
26.04.2017;1.005869
26.04.2017;0.953072
26.04.2017;1.080673
26.04.2017;0.953072
26.04.2017;1.026017
26.04.2017;1.046355
26.04.2017;0.992543
26.04.2017;1.046355
26.04.2017;1.039555
26.04.2017;1.073768
26.04.2017;1.046355
26.04.2017;0.927181
26.04.2017;1.039555
26.04.2017;1.039555
26.04.2017;1.012564
26.04.2017;1.060019
26.04.2017;1.012564
26.04.2017;1.005869
26.04.2017;0.979301
26.04.2017;1.066883
26.04.2017;1.066883
26.04.2017;1.032775
26.04.2017;0.999196
26.04.2017;0.940084
26.04.2017;0.907986
26.04.2017;0.940084
26.04.2017;1.053177
26.04.2017;1.101517
26.04.2017;1.080673
27.04.2017;1.039555
27.04.2017;1.032775
27.04.2017;1.026017
27.04.2017;1.073768
27.04.2017;1.060019
27.04.2017;1.032775
27.04.2017;1.039555
27.04.2017;0.985912
27.04.2017;1.01928
27.04.2017;1.060019
27.04.2017;1.01928
27.04.2017;1.039555
27.04.2017;1.005869
27.04.2017;1.01928
27.04.2017;1.005869
27.04.2017;1.060019
27.04.2017;1.066883
27.04.2017;1.01928
27.04.2017;1.026017
27.04.2017;1.060019
27.04.2017;1.060019
27.04.2017;0.999196
27.04.2017;0.992543
27.04.2017;1.032775
27.04.2017;1.01928
27.04.2017;0.985912
27.04.2017;1.039555
27.04.2017;1.026017
27.04.2017;0.992543
27.04.2017;1.080673
27.04.2017;1.012564
27.04.2017;0.999196
27.04.2017;1.073768
27.04.2017;0.940084
27.04.2017;1.01928
27.04.2017;1.026017
27.04.2017;1.005869
27.04.2017;1.039555
27.04.2017;0.966144
27.04.2017;1.012564
27.04.2017;1.005869
27.04.2017;0.966144
27.04.2017;1.005869
27.04.2017;1.026017
27.04.2017;0.999196
27.04.2017;1.026017
27.04.2017;0.972712
27.04.2017;0.999196
28.04.2017;0.985912
28.04.2017;0.999196
28.04.2017;1.026017
28.04.2017;1.012564
28.04.2017;1.073768
28.04.2017;0.946567
28.04.2017;1.01928
28.04.2017;1.005869
28.04.2017;1.053177
28.04.2017;1.032775
28.04.2017;0.933622
28.04.2017;1.080673
28.04.2017;0.999196
28.04.2017;0.985912
28.04.2017;1.053177
28.04.2017;0.999196
28.04.2017;0.979301
28.04.2017;0.946567
28.04.2017;1.026017
28.04.2017;1.039555
28.04.2017;1.046355
28.04.2017;1.005869
28.04.2017;1.012564
28.04.2017;0.946567
28.04.2017;1.073768
28.04.2017;0.953072
28.04.2017;0.966144
28.04.2017;0.979301
28.04.2017;0.946567
28.04.2017;1.060019
28.04.2017;0.992543
28.04.2017;1.012564
28.04.2017;0.966144
28.04.2017;1.060019
28.04.2017;1.032775
28.04.2017;1.039555
28.04.2017;1.060019
28.04.2017;1.01928
28.04.2017;1.01928
28.04.2017;1.066883
28.04.2017;0.927181
28.04.2017;1.01928
28.04.2017;1.053177
28.04.2017;0.920761
28.04.2017;1.032775
28.04.2017;1.108507
28.04.2017;0.999196
28.04.2017;0.979301
29.04.2017;0.972712
29.04.2017;1.046355
29.04.2017;0.985912
29.04.2017;1.060019
29.04.2017;1.01928
29.04.2017;1.101517
29.04.2017;1.060019
29.04.2017;0.979301
29.04.2017;1.046355
29.04.2017;1.026017
29.04.2017;0.999196
29.04.2017;1.005869
29.04.2017;1.053177
29.04.2017;1.094548
29.04.2017;1.026017
29.04.2017;1.066883
29.04.2017;1.026017
29.04.2017;0.992543
29.04.2017;1.046355
29.04.2017;0.972712
29.04.2017;1.012564
29.04.2017;0.992543
29.04.2017;0.979301
29.04.2017;1.026017
29.04.2017;1.005869
29.04.2017;0.946567
29.04.2017;1.053177
29.04.2017;0.972712
29.04.2017;1.053177
29.04.2017;1.012564
29.04.2017;0.966144
29.04.2017;0.992543
29.04.2017;1.032775
29.04.2017;1.026017
29.04.2017;1.066883
29.04.2017;1.012564
29.04.2017;1.094548
29.04.2017;1.060019
29.04.2017;1.01928
29.04.2017;1.012564
29.04.2017;1.012564
29.04.2017;1.060019
29.04.2017;1.026017
29.04.2017;1.108507
29.04.2017;1.073768
29.04.2017;1.012564
29.04.2017;0.979301
29.04.2017;1.046355
30.04.2017;1.073768
30.04.2017;0.966144
30.04.2017;1.005869
30.04.2017;1.053177
30.04.2017;1.012564
30.04.2017;1.080673
30.04.2017;1.01928
30.04.2017;1.094548
30.04.2017;1.053177
30.04.2017;1.012564
30.04.2017;1.080673
30.04.2017;1.039555
30.04.2017;1.026017
30.04.2017;1.094548
30.04.2017;1.060019
30.04.2017;1.039555
30.04.2017;1.115518
30.04.2017;1.066883
30.04.2017;1.136677
30.04.2017;1.060019
30.04.2017;1.046355
30.04.2017;1.060019
30.04.2017;1.115518
30.04.2017;1.0876
30.04.2017;1.026017
30.04.2017;1.032775
30.04.2017;1.039555
30.04.2017;1.108507
30.04.2017;0.999196
30.04.2017;1.080673
30.04.2017;1.066883
30.04.2017;1.046355
30.04.2017;1.115518
30.04.2017;1.150888
30.04.2017;1.094548
30.04.2017;1.0876
30.04.2017;0.979301
30.04.2017;1.101517
30.04.2017;1.073768
30.04.2017;1.073768
30.04.2017;1.060019
30.04.2017;1.053177
30.04.2017;1.032775
30.04.2017;1.046355
30.04.2017;1.005869
30.04.2017;0.940084
30.04.2017;1.094548
30.04.2017;1.046355
1.05.2017;0.972712
1.05.2017;1.0876
1.05.2017;0.999196
1.05.2017;1.032775
1.05.2017;1.039555
1.05.2017;1.026017
1.05.2017;1.039555
1.05.2017;1.039555
1.05.2017;1.053177
1.05.2017;1.032775
1.05.2017;1.01928
1.05.2017;1.060019
1.05.2017;1.01928
1.05.2017;0.953072
1.05.2017;1.053177
1.05.2017;1.026017
1.05.2017;1.094548
1.05.2017;1.026017
1.05.2017;1.005869
1.05.2017;0.985912
1.05.2017;0.985912
1.05.2017;1.066883
1.05.2017;1.0876
1.05.2017;1.053177
1.05.2017;0.979301
1.05.2017;1.039555
1.05.2017;0.946567
1.05.2017;0.933622
1.05.2017;1.039555
1.05.2017;0.927181
1.05.2017;1.01928
1.05.2017;1.032775
1.05.2017;1.060019
1.05.2017;1.012564
1.05.2017;0.985912
1.05.2017;1.005869
1.05.2017;1.066883
1.05.2017;0.966144
1.05.2017;1.012564
1.05.2017;1.01928
1.05.2017;1.005869
1.05.2017;0.992543
1.05.2017;0.999196
1.05.2017;1.080673
1.05.2017;0.992543
1.05.2017;1.01928
1.05.2017;1.032775
1.05.2017;1.053177
2.05.2017;1.026017
2.05.2017;1.005869
2.05.2017;1.032775
2.05.2017;1.032775
2.05.2017;1.01928
2.05.2017;1.066883
2.05.2017;0.946567
2.05.2017;0.914363
2.05.2017;1.012564
2.05.2017;0.979301
2.05.2017;1.046355
2.05.2017;0.992543
2.05.2017;0.985912
2.05.2017;1.026017
2.05.2017;1.005869
2.05.2017;1.032775
2.05.2017;0.985912
2.05.2017;1.026017
2.05.2017;0.999196
2.05.2017;0.979301
2.05.2017;1.039555
2.05.2017;1.01928
2.05.2017;0.966144
2.05.2017;0.979301
2.05.2017;0.927181
2.05.2017;1.012564
2.05.2017;0.972712
2.05.2017;0.972712
2.05.2017;0.979301
2.05.2017;0.972712
2.05.2017;1.053177
2.05.2017;1.053177
2.05.2017;0.979301
2.05.2017;1.005869
2.05.2017;0.953072
2.05.2017;1.053177
2.05.2017;0.999196
2.05.2017;0.927181
2.05.2017;0.999196
2.05.2017;0.992543
2.05.2017;0.946567
2.05.2017;0.972712
2.05.2017;0.999196
2.05.2017;0.895295
2.05.2017;1.060019
2.05.2017;0.966144
2.05.2017;0.914363
2.05.2017;0.972712
3.05.2017;1.01928
3.05.2017;0.992543
3.05.2017;0.972712
3.05.2017;0.851547
3.05.2017;0.940084
3.05.2017;1.005869
3.05.2017;0.992543
3.05.2017;0.979301
3.05.2017;0.979301
3.05.2017;1.005869
3.05.2017;0.953072
3.05.2017;0.953072
3.05.2017;0.946567
3.05.2017;0.895295
3.05.2017;0.953072
3.05.2017;0.959597
3.05.2017;0.959597
3.05.2017;0.920761
3.05.2017;0.927181
3.05.2017;0.966144
3.05.2017;0.966144
3.05.2017;0.953072
3.05.2017;0.953072
3.05.2017;0.920761
3.05.2017;1.01928
3.05.2017;0.940084
3.05.2017;0.933622
3.05.2017;0.979301
3.05.2017;0.927181
3.05.2017;0.953072
3.05.2017;1.01928
3.05.2017;0.992543
3.05.2017;0.907986
3.05.2017;0.927181
3.05.2017;0.946567
3.05.2017;0.985912
3.05.2017;0.953072
3.05.2017;1.005869
3.05.2017;1.066883
3.05.2017;0.953072
3.05.2017;1.012564
3.05.2017;0.90163
3.05.2017;0.920761
3.05.2017;0.940084
3.05.2017;1.005869
3.05.2017;1.01928
3.05.2017;0.992543
3.05.2017;0.966144
4.05.2017;0.979301
4.05.2017;0.920761
4.05.2017;0.920761
4.05.2017;0.946567
4.05.2017;0.933622
4.05.2017;0.972712
4.05.2017;0.907986
4.05.2017;0.966144
4.05.2017;0.946567
4.05.2017;0.920761
4.05.2017;0.953072
4.05.2017;0.972712
4.05.2017;0.946567
4.05.2017;0.940084
4.05.2017;0.959597
4.05.2017;0.979301
4.05.2017;0.979301
4.05.2017;0.933622
4.05.2017;0.999196
4.05.2017;0.927181
4.05.2017;0.953072
4.05.2017;0.959597
4.05.2017;0.940084
4.05.2017;0.914363
4.05.2017;0.907986
4.05.2017;0.920761
4.05.2017;0.972712
4.05.2017;0.920761
4.05.2017;0.90163
4.05.2017;0.888982
4.05.2017;0.953072
4.05.2017;0.907986
4.05.2017;0.953072
4.05.2017;0.959597
4.05.2017;0.914363
4.05.2017;0.90163
4.05.2017;0.927181
4.05.2017;0.933622
4.05.2017;0.959597
4.05.2017;0.857733
4.05.2017;0.940084
4.05.2017;1.012564
4.05.2017;0.946567
4.05.2017;0.979301
4.05.2017;0.895295
4.05.2017;1.012564
4.05.2017;0.870169
4.05.2017;0.972712
5.05.2017;0.933622
5.05.2017;0.959597
5.05.2017;0.914363
5.05.2017;0.895295
5.05.2017;0.933622
5.05.2017;1.039555
5.05.2017;0.870169
5.05.2017;0.953072
5.05.2017;0.882689
5.05.2017;0.972712
5.05.2017;0.940084
5.05.2017;0.972712
5.05.2017;0.920761
5.05.2017;0.920761
5.05.2017;0.914363
5.05.2017;0.845383
5.05.2017;0.946567
5.05.2017;0.914363
5.05.2017;0.920761
5.05.2017;0.933622
5.05.2017;0.966144
5.05.2017;0.940084
5.05.2017;0.927181
5.05.2017;0.907986
5.05.2017;0.895295
5.05.2017;0.966144
5.05.2017;0.857733
5.05.2017;0.86394
5.05.2017;0.953072
5.05.2017;0.888982
5.05.2017;0.90163
5.05.2017;0.946567
5.05.2017;0.907986
5.05.2017;0.946567
5.05.2017;0.888982
5.05.2017;0.920761
5.05.2017;0.90163
5.05.2017;0.907986
5.05.2017;0.888982
5.05.2017;0.851547
5.05.2017;0.920761
5.05.2017;0.895295
5.05.2017;0.979301
5.05.2017;0.888982
5.05.2017;0.953072
5.05.2017;0.914363
5.05.2017;0.83924
5.05.2017;0.914363
6.05.2017;0.940084
6.05.2017;0.81488
6.05.2017;0.827017
6.05.2017;0.83924
6.05.2017;0.851547
6.05.2017;0.940084
6.05.2017;0.907986
6.05.2017;0.895295
6.05.2017;0.882689
6.05.2017;0.914363
6.05.2017;0.83924
6.05.2017;0.888982
6.05.2017;0.876418
6.05.2017;0.882689
6.05.2017;0.870169
6.05.2017;0.907986
6.05.2017;0.876418
6.05.2017;0.90163
6.05.2017;0.81488
6.05.2017;0.86394
6.05.2017;0.876418
6.05.2017;0.870169
6.05.2017;0.820938
6.05.2017;0.895295
6.05.2017;0.820938
6.05.2017;0.827017
6.05.2017;0.90163
6.05.2017;0.870169
6.05.2017;0.876418
6.05.2017;0.882689
6.05.2017;0.86394
6.05.2017;0.86394
6.05.2017;0.888982
6.05.2017;0.895295
6.05.2017;0.953072
6.05.2017;0.882689
6.05.2017;0.882689
6.05.2017;0.914363
6.05.2017;0.870169
6.05.2017;0.888982
6.05.2017;0.870169
6.05.2017;0.90163
6.05.2017;0.870169
6.05.2017;0.81488
6.05.2017;0.927181
6.05.2017;0.907986
6.05.2017;0.845383
6.05.2017;0.907986
7.05.2017;0.920761
7.05.2017;0.90163
7.05.2017;0.907986
7.05.2017;0.914363
7.05.2017;0.845383
7.05.2017;0.790862
7.05.2017;0.86394
7.05.2017;0.907986
7.05.2017;0.857733
7.05.2017;0.907986
7.05.2017;0.851547
7.05.2017;0.808843
7.05.2017;0.845383
7.05.2017;0.876418
7.05.2017;0.876418
7.05.2017;0.90163
7.05.2017;0.882689
7.05.2017;0.914363
7.05.2017;0.845383
7.05.2017;0.907986
7.05.2017;0.90163
7.05.2017;0.90163
7.05.2017;0.876418
7.05.2017;0.833118
7.05.2017;0.888982
7.05.2017;0.796834
7.05.2017;0.870169
7.05.2017;0.784911
7.05.2017;0.90163
7.05.2017;0.882689
7.05.2017;0.90163
7.05.2017;0.86394
7.05.2017;0.882689
7.05.2017;0.876418
7.05.2017;0.90163
7.05.2017;0.857733
7.05.2017;0.86394
7.05.2017;0.876418
7.05.2017;0.882689
7.05.2017;0.857733
7.05.2017;0.907986
7.05.2017;0.83924
7.05.2017;0.907986
7.05.2017;0.870169
7.05.2017;0.927181
7.05.2017;0.907986
7.05.2017;0.870169
7.05.2017;0.86394
8.05.2017;0.851547
8.05.2017;0.870169
8.05.2017;0.845383
8.05.2017;0.851547
8.05.2017;0.882689
8.05.2017;0.914363
8.05.2017;0.86394
8.05.2017;0.820938
8.05.2017;0.882689
8.05.2017;0.845383
8.05.2017;0.820938
8.05.2017;0.90163
8.05.2017;0.870169
8.05.2017;0.808843
8.05.2017;0.820938
8.05.2017;0.920761
8.05.2017;0.933622
8.05.2017;0.851547
8.05.2017;0.820938
8.05.2017;0.820938
8.05.2017;0.857733
8.05.2017;0.876418
8.05.2017;0.895295
8.05.2017;0.888982
8.05.2017;0.820938
8.05.2017;0.857733
8.05.2017;0.845383
8.05.2017;0.790862
8.05.2017;0.851547
8.05.2017;0.820938
8.05.2017;0.888982
8.05.2017;0.86394
8.05.2017;0.857733
8.05.2017;0.851547
8.05.2017;0.81488
8.05.2017;0.882689
8.05.2017;0.83924
8.05.2017;0.820938
8.05.2017;0.773073
8.05.2017;0.833118
8.05.2017;0.857733
8.05.2017;0.790862
8.05.2017;0.851547
8.05.2017;0.81488
8.05.2017;0.882689
8.05.2017;0.827017
8.05.2017;0.876418
8.05.2017;0.796834
9.05.2017;0.888982
9.05.2017;0.802828
9.05.2017;0.888982
9.05.2017;0.773073
9.05.2017;0.790862
9.05.2017;0.790862
9.05.2017;0.857733
9.05.2017;0.833118
9.05.2017;0.851547
9.05.2017;0.870169
9.05.2017;0.888982
9.05.2017;0.845383
9.05.2017;0.86394
9.05.2017;0.833118
9.05.2017;0.83924
9.05.2017;0.833118
9.05.2017;0.81488
9.05.2017;0.83924
9.05.2017;0.796834
9.05.2017;0.796834
9.05.2017;0.808843
9.05.2017;0.86394
9.05.2017;0.820938
9.05.2017;0.784911
9.05.2017;0.882689
9.05.2017;0.851547
9.05.2017;0.773073
9.05.2017;0.845383
9.05.2017;0.86394
9.05.2017;0.808843
9.05.2017;0.86394
9.05.2017;0.845383
9.05.2017;0.796834
9.05.2017;0.827017
9.05.2017;0.888982
9.05.2017;0.784911
9.05.2017;0.845383
9.05.2017;0.83924
9.05.2017;0.870169
9.05.2017;0.833118
9.05.2017;0.895295
9.05.2017;0.845383
9.05.2017;0.851547
9.05.2017;0.851547
9.05.2017;0.820938
9.05.2017;0.857733
9.05.2017;0.778981
9.05.2017;0.888982
10.05.2017;0.778981
10.05.2017;0.857733
10.05.2017;0.778981
10.05.2017;0.802828
10.05.2017;0.802828
10.05.2017;0.857733
10.05.2017;0.749654
10.05.2017;0.773073
10.05.2017;0.86394
10.05.2017;0.796834
10.05.2017;0.767186
10.05.2017;0.796834
10.05.2017;0.857733
10.05.2017;0.820938
10.05.2017;0.86394
10.05.2017;0.857733
10.05.2017;0.820938
10.05.2017;0.778981
10.05.2017;0.820938
10.05.2017;0.784911
10.05.2017;0.767186
10.05.2017;0.86394
10.05.2017;0.802828
10.05.2017;0.802828
10.05.2017;0.778981
10.05.2017;0.796834
10.05.2017;0.778981
10.05.2017;0.790862
10.05.2017;0.778981
10.05.2017;0.827017
10.05.2017;0.81488
10.05.2017;0.802828
10.05.2017;0.808843
10.05.2017;0.76132
10.05.2017;0.81488
10.05.2017;0.76132
10.05.2017;0.827017
10.05.2017;0.827017
10.05.2017;0.833118
10.05.2017;0.833118
10.05.2017;0.86394
10.05.2017;0.833118
10.05.2017;0.796834
10.05.2017;0.755476
10.05.2017;0.773073
10.05.2017;0.784911
10.05.2017;0.833118
10.05.2017;0.796834
11.05.2017;0.845383
11.05.2017;0.790862
11.05.2017;0.767186
11.05.2017;0.802828
11.05.2017;0.784911
11.05.2017;0.773073
11.05.2017;0.833118
11.05.2017;0.845383
11.05.2017;0.802828
11.05.2017;0.833118
11.05.2017;0.784911
11.05.2017;0.83924
11.05.2017;0.827017
11.05.2017;0.851547
11.05.2017;0.827017
11.05.2017;0.755476
11.05.2017;0.808843
11.05.2017;0.773073
11.05.2017;0.857733
11.05.2017;0.820938
11.05.2017;0.778981
11.05.2017;0.796834
11.05.2017;0.796834
11.05.2017;0.833118
11.05.2017;0.833118
11.05.2017;0.820938
11.05.2017;0.749654
11.05.2017;0.851547
11.05.2017;0.738073
11.05.2017;0.796834
11.05.2017;0.857733
11.05.2017;0.76132
11.05.2017;0.773073
11.05.2017;0.767186
11.05.2017;0.796834
11.05.2017;0.790862
11.05.2017;0.784911
11.05.2017;0.755476
11.05.2017;0.845383
11.05.2017;0.743852
11.05.2017;0.81488
11.05.2017;0.749654
11.05.2017;0.784911
11.05.2017;0.820938
11.05.2017;0.773073
11.05.2017;0.802828
11.05.2017;0.808843
11.05.2017;0.827017
12.05.2017;0.802828
12.05.2017;0.802828
12.05.2017;0.767186
12.05.2017;0.851547
12.05.2017;0.81488
12.05.2017;0.833118
12.05.2017;0.802828
12.05.2017;0.808843
12.05.2017;0.767186
12.05.2017;0.857733
12.05.2017;0.827017
12.05.2017;0.790862
12.05.2017;0.83924
12.05.2017;0.802828
12.05.2017;0.827017
12.05.2017;0.732314
12.05.2017;0.86394
12.05.2017;0.802828
12.05.2017;0.76132
12.05.2017;0.755476
12.05.2017;0.820938
12.05.2017;0.767186
12.05.2017;0.802828
12.05.2017;0.784911
12.05.2017;0.773073
12.05.2017;0.767186
12.05.2017;0.802828
12.05.2017;0.749654
12.05.2017;0.755476
12.05.2017;0.749654
12.05.2017;0.784911
12.05.2017;0.773073
12.05.2017;0.802828
12.05.2017;0.790862
12.05.2017;0.743852
12.05.2017;0.76132
12.05.2017;0.773073
12.05.2017;0.732314
12.05.2017;0.755476
12.05.2017;0.827017
12.05.2017;0.81488
12.05.2017;0.845383
12.05.2017;0.802828
12.05.2017;0.773073
12.05.2017;0.749654
12.05.2017;0.778981
12.05.2017;0.802828
12.05.2017;0.732314
13.05.2017;0.732314
13.05.2017;0.76132
13.05.2017;0.790862
13.05.2017;0.720862
13.05.2017;0.738073
13.05.2017;0.820938
13.05.2017;0.773073
13.05.2017;0.738073
13.05.2017;0.715168
13.05.2017;0.76132
13.05.2017;0.709496
13.05.2017;0.790862
13.05.2017;0.76132
13.05.2017;0.732314
13.05.2017;0.720862
13.05.2017;0.743852
13.05.2017;0.715168
13.05.2017;0.808843
13.05.2017;0.743852
13.05.2017;0.790862
13.05.2017;0.726577
13.05.2017;0.76132
13.05.2017;0.749654
13.05.2017;0.749654
13.05.2017;0.749654
13.05.2017;0.732314
13.05.2017;0.698215
13.05.2017;0.709496
13.05.2017;0.726577
13.05.2017;0.715168
13.05.2017;0.784911
13.05.2017;0.755476
13.05.2017;0.715168
13.05.2017;0.692607
13.05.2017;0.726577
13.05.2017;0.767186
13.05.2017;0.802828
13.05.2017;0.692607
13.05.2017;0.743852
13.05.2017;0.784911
13.05.2017;0.726577
13.05.2017;0.767186
13.05.2017;0.802828
13.05.2017;0.743852
13.05.2017;0.749654
13.05.2017;0.773073
13.05.2017;0.738073
13.05.2017;0.784911
14.05.2017;0.743852
14.05.2017;0.709496
14.05.2017;0.698215
14.05.2017;0.698215
14.05.2017;0.755476
14.05.2017;0.732314
14.05.2017;0.675912
14.05.2017;0.692607
14.05.2017;0.738073
14.05.2017;0.709496
14.05.2017;0.726577
14.05.2017;0.738073
14.05.2017;0.698215
14.05.2017;0.76132
14.05.2017;0.755476
14.05.2017;0.715168
14.05.2017;0.726577
14.05.2017;0.715168
14.05.2017;0.703845
14.05.2017;0.709496
14.05.2017;0.743852
14.05.2017;0.720862
14.05.2017;0.715168
14.05.2017;0.749654
14.05.2017;0.743852
14.05.2017;0.698215
14.05.2017;0.743852
14.05.2017;0.738073
14.05.2017;0.773073
14.05.2017;0.726577
14.05.2017;0.726577
14.05.2017;0.692607
14.05.2017;0.755476
14.05.2017;0.743852
14.05.2017;0.732314
14.05.2017;0.681456
14.05.2017;0.76132
14.05.2017;0.675912
14.05.2017;0.732314
14.05.2017;0.681456
14.05.2017;0.767186
14.05.2017;0.726577
14.05.2017;0.703845
14.05.2017;0.687021
14.05.2017;0.743852
14.05.2017;0.637712
14.05.2017;0.732314
14.05.2017;0.681456
15.05.2017;0.743852
15.05.2017;0.681456
15.05.2017;0.692607
15.05.2017;0.726577
15.05.2017;0.715168
15.05.2017;0.709496
15.05.2017;0.703845
15.05.2017;0.726577
15.05.2017;0.732314
15.05.2017;0.732314
15.05.2017;0.749654
15.05.2017;0.698215
15.05.2017;0.692607
15.05.2017;0.715168
15.05.2017;0.755476
15.05.2017;0.703845
15.05.2017;0.709496
15.05.2017;0.709496
15.05.2017;0.687021
15.05.2017;0.687021
15.05.2017;0.670391
15.05.2017;0.743852
15.05.2017;0.726577
15.05.2017;0.767186
15.05.2017;0.670391
15.05.2017;0.726577
15.05.2017;0.692607
15.05.2017;0.703845
15.05.2017;0.720862
15.05.2017;0.738073
15.05.2017;0.709496
15.05.2017;0.720862
15.05.2017;0.715168
15.05.2017;0.681456
15.05.2017;0.76132
15.05.2017;0.784911
15.05.2017;0.743852
15.05.2017;0.778981
15.05.2017;0.755476
15.05.2017;0.732314
15.05.2017;0.784911
15.05.2017;0.743852
15.05.2017;0.767186
15.05.2017;0.767186
15.05.2017;0.76132
15.05.2017;0.749654
15.05.2017;0.720862
15.05.2017;0.778981
16.05.2017;0.755476
16.05.2017;0.796834
16.05.2017;0.755476
16.05.2017;0.732314
16.05.2017;0.76132
16.05.2017;0.755476
16.05.2017;0.773073
16.05.2017;0.808843
16.05.2017;0.778981
16.05.2017;0.773073
16.05.2017;0.790862
16.05.2017;0.83924
16.05.2017;0.749654
16.05.2017;0.703845
16.05.2017;0.732314
16.05.2017;0.767186
16.05.2017;0.709496
16.05.2017;0.808843
16.05.2017;0.749654
16.05.2017;0.784911
16.05.2017;0.755476
16.05.2017;0.808843
16.05.2017;0.749654
16.05.2017;0.83924
16.05.2017;0.790862
16.05.2017;0.81488
16.05.2017;0.767186
16.05.2017;0.833118
16.05.2017;0.703845
16.05.2017;0.767186
16.05.2017;0.749654
16.05.2017;0.755476
16.05.2017;0.796834
16.05.2017;0.743852
16.05.2017;0.755476
16.05.2017;0.81488
16.05.2017;0.76132
16.05.2017;0.81488
16.05.2017;0.755476
16.05.2017;0.790862
16.05.2017;0.796834
16.05.2017;0.738073
16.05.2017;0.808843
16.05.2017;0.773073
16.05.2017;0.709496
16.05.2017;0.755476
16.05.2017;0.743852
16.05.2017;0.749654
17.05.2017;0.743852
17.05.2017;0.796834
17.05.2017;0.790862
17.05.2017;0.796834
17.05.2017;0.767186
17.05.2017;0.76132
17.05.2017;0.81488
17.05.2017;0.778981
17.05.2017;0.755476
17.05.2017;0.720862
17.05.2017;0.773073
17.05.2017;0.703845
17.05.2017;0.81488
17.05.2017;0.790862
17.05.2017;0.703845
17.05.2017;0.738073
17.05.2017;0.726577
17.05.2017;0.755476
17.05.2017;0.743852
17.05.2017;0.778981
17.05.2017;0.749654
17.05.2017;0.76132
17.05.2017;0.732314
17.05.2017;0.703845
17.05.2017;0.778981
17.05.2017;0.715168
17.05.2017;0.715168
17.05.2017;0.732314
17.05.2017;0.703845
17.05.2017;0.732314
17.05.2017;0.767186
17.05.2017;0.726577
17.05.2017;0.726577
17.05.2017;0.732314
17.05.2017;0.784911
17.05.2017;0.743852
17.05.2017;0.692607
17.05.2017;0.784911
17.05.2017;0.698215
17.05.2017;0.778981
17.05.2017;0.720862
17.05.2017;0.790862
17.05.2017;0.790862
17.05.2017;0.709496
17.05.2017;0.743852
17.05.2017;0.767186
17.05.2017;0.76132
17.05.2017;0.749654
18.05.2017;0.698215
18.05.2017;0.703845
18.05.2017;0.749654
18.05.2017;0.698215
18.05.2017;0.681456
18.05.2017;0.743852
18.05.2017;0.715168
18.05.2017;0.687021
18.05.2017;0.755476
18.05.2017;0.743852
18.05.2017;0.76132
18.05.2017;0.715168
18.05.2017;0.670391
18.05.2017;0.681456
18.05.2017;0.698215
18.05.2017;0.726577
18.05.2017;0.755476
18.05.2017;0.720862
18.05.2017;0.703845
18.05.2017;0.675912
18.05.2017;0.687021
18.05.2017;0.749654
18.05.2017;0.738073
18.05.2017;0.743852
18.05.2017;0.687021
18.05.2017;0.738073
18.05.2017;0.738073
18.05.2017;0.743852
18.05.2017;0.755476
18.05.2017;0.767186
18.05.2017;0.698215
18.05.2017;0.637712
18.05.2017;0.675912
18.05.2017;0.687021
18.05.2017;0.698215
18.05.2017;0.726577
18.05.2017;0.726577
18.05.2017;0.76132
18.05.2017;0.709496
18.05.2017;0.767186
18.05.2017;0.720862
18.05.2017;0.738073
18.05.2017;0.715168
18.05.2017;0.76132
18.05.2017;0.778981
18.05.2017;0.703845
18.05.2017;0.755476
18.05.2017;0.709496
19.05.2017;0.726577
19.05.2017;0.692607
19.05.2017;0.670391
19.05.2017;0.703845
