Region;French Jura
Country;France
#;2
Spring Name/Station Name;La Loue
Literature;Vivier et al. (2025)
Lat;47.011
Lon;6.299
Elev (m);530
Recharge Area (km2);200
Start Date;21.02.1969
End Date;30.12.2024
Resolution;Daily
Data Source;EDF
Data License;Permission obtained by JB Charlier
Contact For License;
Spring ID;JUR_02_FR
Date;Discharge m^3/s
1971-03-15T00:00:00.000Z;0.547
1971-03-16T00:00:00.000Z;0.381
1971-03-17T00:00:00.000Z;0.234
1971-03-18T00:00:00.000Z;0.411
1971-03-19T00:00:00.000Z;0.837
1971-03-20T00:00:00.000Z;0.399
1971-03-21T00:00:00.000Z;0.952
1971-03-22T00:00:00.000Z;1.76
1971-03-23T00:00:00.000Z;1.51
1971-03-24T00:00:00.000Z;0.543
1971-03-25T00:00:00.000Z;0.341
1971-03-26T00:00:00.000Z;0.652
1971-03-27T00:00:00.000Z;0.505
1971-03-28T00:00:00.000Z;0.322
1971-03-29T00:00:00.000Z;0.235
1971-03-30T00:00:00.000Z;0.201
1971-03-31T00:00:00.000Z;0.188
1971-04-01T00:00:00.000Z;0.184
1971-04-02T00:00:00.000Z;0.184
1971-04-03T00:00:00.000Z;0.175
1971-04-04T00:00:00.000Z;0.157
1971-04-05T00:00:00.000Z;0.142
1971-04-06T00:00:00.000Z;0.127
1971-04-07T00:00:00.000Z;0.112
1971-04-08T00:00:00.000Z;0.097
1971-04-09T00:00:00.000Z;0.084
1971-04-10T00:00:00.000Z;0.082
1971-04-11T00:00:00.000Z;0.073
1971-04-12T00:00:00.000Z;0.064
1971-04-13T00:00:00.000Z;0.061
1971-04-14T00:00:00.000Z;0.058
1971-04-15T00:00:00.000Z;0.057
1971-04-16T00:00:00.000Z;0.056
1971-04-17T00:00:00.000Z;0.051
1971-04-18T00:00:00.000Z;0.049
1971-04-19T00:00:00.000Z;0.049
1971-04-20T00:00:00.000Z;0.049
1971-04-21T00:00:00.000Z;0.048
1971-04-22T00:00:00.000Z;0.046
1971-04-23T00:00:00.000Z;0.042
1971-04-24T00:00:00.000Z;0.04
1971-04-25T00:00:00.000Z;0.04
1971-04-26T00:00:00.000Z;0.04
1971-04-27T00:00:00.000Z;0.883
1971-04-28T00:00:00.000Z;0.812
1971-04-29T00:00:00.000Z;0.205
1971-04-30T00:00:00.000Z;0.16
1971-05-01T00:00:00.000Z;0.155
1971-05-02T00:00:00.000Z;0.158
1971-05-03T00:00:00.000Z;0.176
1971-05-04T00:00:00.000Z;0.161
1971-05-05T00:00:00.000Z;0.158
1971-05-06T00:00:00.000Z;0.145
1971-05-07T00:00:00.000Z;0.141
1971-05-08T00:00:00.000Z;0.141
1971-05-09T00:00:00.000Z;0.141
1971-05-10T00:00:00.000Z;0.141
1971-05-11T00:00:00.000Z;0.133
1971-05-12T00:00:00.000Z;0.126
1971-05-13T00:00:00.000Z;0.135
1971-05-14T00:00:00.000Z;0.123
1971-05-15T00:00:00.000Z;0.121
1971-05-16T00:00:00.000Z;0.116
1971-05-17T00:00:00.000Z;0.106
1971-05-18T00:00:00.000Z;0.102
1971-05-19T00:00:00.000Z;0.095
1971-05-20T00:00:00.000Z;0.107
1971-05-21T00:00:00.000Z;0.2
1971-05-22T00:00:00.000Z;0.2
1971-05-23T00:00:00.000Z;0.2
1971-05-24T00:00:00.000Z;0.2
1971-05-25T00:00:00.000Z;0.18
1971-05-26T00:00:00.000Z;0.18
1971-05-27T00:00:00.000Z;0.18
1971-05-28T00:00:00.000Z;0.18
1971-05-29T00:00:00.000Z;0.18
1971-05-30T00:00:00.000Z;0.18
1971-05-31T00:00:00.000Z;0.18
1971-06-01T00:00:00.000Z;0.14
1971-06-02T00:00:00.000Z;0.09
1971-06-03T00:00:00.000Z;0.04
1971-06-04T00:00:00.000Z;0.043
1971-06-05T00:00:00.000Z;0.04
1971-06-06T00:00:00.000Z;0.04
1971-06-07T00:00:00.000Z;0.196
1971-06-08T00:00:00.000Z;0.133
1971-06-09T00:00:00.000Z;0.82
1971-06-10T00:00:00.000Z;0.808
1971-06-11T00:00:00.000Z;2.45
1971-06-12T00:00:00.000Z;1.11
1971-06-13T00:00:00.000Z;0.795
1971-06-14T00:00:00.000Z;0.378
1971-06-15T00:00:00.000Z;0.897
1971-06-16T00:00:00.000Z;2.06
1971-06-17T00:00:00.000Z;0.591
1971-06-18T00:00:00.000Z;0.486
1971-06-19T00:00:00.000Z;1.01
1971-06-20T00:00:00.000Z;0.839
1971-06-21T00:00:00.000Z;0.378
1971-06-22T00:00:00.000Z;0.238
1971-06-23T00:00:00.000Z;0.186
1971-06-24T00:00:00.000Z;0.158
1971-06-25T00:00:00.000Z;0.131
1971-06-26T00:00:00.000Z;3.4
1971-06-27T00:00:00.000Z;2.22
1971-06-28T00:00:00.000Z;0.576
1971-06-29T00:00:00.000Z;0.284
1971-06-30T00:00:00.000Z;0.243
1971-07-01T00:00:00.000Z;0.392
1971-07-02T00:00:00.000Z;0.221
1971-07-03T00:00:00.000Z;0.17
1971-07-04T00:00:00.000Z;0.142
1971-07-05T00:00:00.000Z;0.128
1971-07-06T00:00:00.000Z;0.108
1971-07-07T00:00:00.000Z;0.083
1971-07-08T00:00:00.000Z;0.069
1971-07-09T00:00:00.000Z;0.065
1971-07-10T00:00:00.000Z;0.057
1971-07-11T00:00:00.000Z;0.052
1971-07-12T00:00:00.000Z;0.049
1971-07-13T00:00:00.000Z;0.048
1971-07-14T00:00:00.000Z;0.039
1971-07-15T00:00:00.000Z;0.032
1971-07-16T00:00:00.000Z;0.035
1971-07-17T00:00:00.000Z;0.03
1971-07-18T00:00:00.000Z;0.033
1971-07-19T00:00:00.000Z;0.04
1971-07-20T00:00:00.000Z;0.026
1971-07-21T00:00:00.000Z;0.027
1971-07-22T00:00:00.000Z;0.027
1971-07-23T00:00:00.000Z;0.023
1971-07-24T00:00:00.000Z;0.023
1971-07-25T00:00:00.000Z;0.023
1971-07-26T00:00:00.000Z;0.02
1971-07-27T00:00:00.000Z;0.017
1971-07-28T00:00:00.000Z;0.022
1971-07-29T00:00:00.000Z;0.019
1971-07-30T00:00:00.000Z;0.015
1971-07-31T00:00:00.000Z;0.015
1971-08-01T00:00:00.000Z;0.015
1971-08-02T00:00:00.000Z;0.015
1971-08-03T00:00:00.000Z;0.015
1971-08-04T00:00:00.000Z;0.014
1971-08-05T00:00:00.000Z;0.011
1971-08-06T00:00:00.000Z;0.009
1971-08-07T00:00:00.000Z;0.009
1971-08-08T00:00:00.000Z;0.009
1971-08-09T00:00:00.000Z;0.01
1971-08-10T00:00:00.000Z;0.015
1971-08-11T00:00:00.000Z;0.015
1971-08-12T00:00:00.000Z;0.035
1971-08-13T00:00:00.000Z;0.011
1971-08-14T00:00:00.000Z;0.009
1971-08-15T00:00:00.000Z;0.009
1971-08-16T00:00:00.000Z;0.009
1971-08-17T00:00:00.000Z;0.009
1971-08-18T00:00:00.000Z;0.008
1971-08-19T00:00:00.000Z;0.008
1971-08-20T00:00:00.000Z;0.063
1971-08-21T00:00:00.000Z;0.055
1971-08-22T00:00:00.000Z;0.014
1971-08-23T00:00:00.000Z;0.015
1971-08-24T00:00:00.000Z;0.015
1971-08-25T00:00:00.000Z;0.015
1971-08-26T00:00:00.000Z;0.015
1971-08-27T00:00:00.000Z;0.019
1971-08-28T00:00:00.000Z;0.029
1971-08-29T00:00:00.000Z;0.015
1971-08-30T00:00:00.000Z;0.014
1971-08-31T00:00:00.000Z;0.013
1971-09-01T00:00:00.000Z;0.013
1971-09-02T00:00:00.000Z;0.013
1971-09-03T00:00:00.000Z;0.012
1971-09-04T00:00:00.000Z;0.011
1971-09-05T00:00:00.000Z;0.011
1971-09-06T00:00:00.000Z;0.009
1971-09-07T00:00:00.000Z;0.009
1971-09-08T00:00:00.000Z;0.009
1971-09-09T00:00:00.000Z;0.009
1971-09-10T00:00:00.000Z;0.007
1971-09-11T00:00:00.000Z;0.007
1971-09-12T00:00:00.000Z;0.058
1971-09-13T00:00:00.000Z;0.022
1971-09-14T00:00:00.000Z;0.014
1971-09-15T00:00:00.000Z;0.011
1971-09-16T00:00:00.000Z;0.013
1971-09-17T00:00:00.000Z;0.012
1971-09-18T00:00:00.000Z;0.011
1971-09-19T00:00:00.000Z;0.011
1971-09-20T00:00:00.000Z;0.011
1971-09-21T00:00:00.000Z;0.011
1971-09-22T00:00:00.000Z;0.011
1971-09-23T00:00:00.000Z;0.011
1971-09-24T00:00:00.000Z;0.011
1971-09-25T00:00:00.000Z;0.011
1971-09-26T00:00:00.000Z;0.011
1971-09-27T00:00:00.000Z;0.01
1971-09-28T00:00:00.000Z;0.011
1971-09-29T00:00:00.000Z;0.011
1971-09-30T00:00:00.000Z;0.011
1971-10-01T00:00:00.000Z;0.01
1971-10-02T00:00:00.000Z;0.009
1971-10-03T00:00:00.000Z;0.01
1971-10-04T00:00:00.000Z;0.011
1971-10-05T00:00:00.000Z;0.01
1971-10-06T00:00:00.000Z;0.01
1971-10-07T00:00:00.000Z;0.01
1971-10-08T00:00:00.000Z;0.009
1971-10-09T00:00:00.000Z;0.009
1971-10-10T00:00:00.000Z;0.009
1971-10-11T00:00:00.000Z;0.009
1971-10-12T00:00:00.000Z;0.01
1971-10-13T00:00:00.000Z;0.01
1971-10-14T00:00:00.000Z;0.011
1971-10-15T00:00:00.000Z;0.051
1971-10-16T00:00:00.000Z;0.028
1971-10-17T00:00:00.000Z;0.014
1971-10-18T00:00:00.000Z;0.012
1971-10-19T00:00:00.000Z;0.011
1971-10-20T00:00:00.000Z;0.011
1971-10-21T00:00:00.000Z;0.011
1971-10-22T00:00:00.000Z;0.011
1971-10-23T00:00:00.000Z;0.01
1971-10-24T00:00:00.000Z;0.01
1971-10-25T00:00:00.000Z;0.011
1971-10-26T00:00:00.000Z;0.01
1971-10-27T00:00:00.000Z;0.01
1971-10-28T00:00:00.000Z;0.009
1971-10-29T00:00:00.000Z;0.009
1971-10-30T00:00:00.000Z;0.009
1971-10-31T00:00:00.000Z;0.009
1971-11-01T00:00:00.000Z;0.009
1971-11-02T00:00:00.000Z;0.009
1971-11-03T00:00:00.000Z;0.009
1971-11-04T00:00:00.000Z;0.008
1971-11-05T00:00:00.000Z;0.007
1971-11-06T00:00:00.000Z;0.009
1971-11-07T00:00:00.000Z;0.01
1971-11-08T00:00:00.000Z;0.012
1971-11-09T00:00:00.000Z;0.185
1971-11-10T00:00:00.000Z;0.348
1971-11-11T00:00:00.000Z;0.145
1971-11-12T00:00:00.000Z;0.075
1971-11-13T00:00:00.000Z;0.056
1971-11-14T00:00:00.000Z;0.043
1971-11-15T00:00:00.000Z;0.032
1971-11-16T00:00:00.000Z;0.025
1971-11-17T00:00:00.000Z;0.104
1971-11-18T00:00:00.000Z;0.618
1971-11-19T00:00:00.000Z;2.83
1971-11-20T00:00:00.000Z;0.544
1971-11-21T00:00:00.000Z;1.3
1971-11-22T00:00:00.000Z;3.31
1971-11-23T00:00:00.000Z;0.727
1971-11-24T00:00:00.000Z;0.382
1971-11-25T00:00:00.000Z;0.28
1971-11-26T00:00:00.000Z;0.257
1971-11-27T00:00:00.000Z;0.237
1971-11-28T00:00:00.000Z;0.232
1971-11-29T00:00:00.000Z;0.388
1971-11-30T00:00:00.000Z;0.729
1971-12-01T00:00:00.000Z;0.647
1971-12-02T00:00:00.000Z;0.466
1971-12-03T00:00:00.000Z;0.331
1971-12-04T00:00:00.000Z;0.25
1971-12-05T00:00:00.000Z;0.203
1971-12-06T00:00:00.000Z;0.169
1971-12-07T00:00:00.000Z;0.151
1971-12-08T00:00:00.000Z;0.133
1971-12-09T00:00:00.000Z;0.115
1971-12-10T00:00:00.000Z;0.096
1971-12-11T00:00:00.000Z;0.382
1971-12-12T00:00:00.000Z;0.445
1971-12-13T00:00:00.000Z;0.329
1971-12-14T00:00:00.000Z;0.274
1971-12-15T00:00:00.000Z;0.24
1971-12-16T00:00:00.000Z;0.198
1971-12-17T00:00:00.000Z;0.175
1971-12-18T00:00:00.000Z;0.157
1971-12-19T00:00:00.000Z;0.144
1971-12-20T00:00:00.000Z;2.37
1971-12-21T00:00:00.000Z;1.93
1971-12-22T00:00:00.000Z;0.957
1971-12-23T00:00:00.000Z;0.538
1971-12-24T00:00:00.000Z;0.655
1971-12-25T00:00:00.000Z;0.335
1971-12-26T00:00:00.000Z;0.237
1971-12-27T00:00:00.000Z;0.193
1971-12-28T00:00:00.000Z;1.37
1971-12-29T00:00:00.000Z;2.47
1971-12-30T00:00:00.000Z;0.96
1971-12-31T00:00:00.000Z;0.395
1972-01-01T00:00:00.000Z;0.253
1972-01-02T00:00:00.000Z;0.199
1972-01-03T00:00:00.000Z;0.163
1972-01-04T00:00:00.000Z;0.139
1972-01-05T00:00:00.000Z;0.125
1972-01-06T00:00:00.000Z;0.114
1972-01-07T00:00:00.000Z;0.104
1972-01-08T00:00:00.000Z;0.094
1972-01-09T00:00:00.000Z;0.085
1972-01-10T00:00:00.000Z;0.082
1972-01-11T00:00:00.000Z;0.076
1972-01-12T00:00:00.000Z;0.067
1972-01-13T00:00:00.000Z;0.075
1972-01-14T00:00:00.000Z;0.082
1972-01-15T00:00:00.000Z;0.081
1972-01-16T00:00:00.000Z;0.07
1972-01-17T00:00:00.000Z;0.065
1972-01-18T00:00:00.000Z;0.06
1972-01-19T00:00:00.000Z;0.05
1972-01-20T00:00:00.000Z;0.049
1972-01-21T00:00:00.000Z;0.049
1972-01-22T00:00:00.000Z;0.048
1972-01-23T00:00:00.000Z;0.044
1972-01-24T00:00:00.000Z;0.04
1972-01-25T00:00:00.000Z;0.043
1972-01-26T00:00:00.000Z;0.046
1972-01-27T00:00:00.000Z;0.114
1972-01-28T00:00:00.000Z;0.172
1972-01-29T00:00:00.000Z;0.147
1972-01-30T00:00:00.000Z;0.141
1972-01-31T00:00:00.000Z;0.138
1972-02-01T00:00:00.000Z;0.115
1972-02-02T00:00:00.000Z;0.584
1972-02-03T00:00:00.000Z;0.996
1972-02-04T00:00:00.000Z;3.55
1972-02-05T00:00:00.000Z;1.5
1972-02-06T00:00:00.000Z;1.03
1972-02-07T00:00:00.000Z;0.783
1972-02-08T00:00:00.000Z;0.466
1972-02-09T00:00:00.000Z;0.759
1972-02-10T00:00:00.000Z;1.05
1972-02-11T00:00:00.000Z;1.81
1972-02-12T00:00:00.000Z;2.12
1972-02-13T00:00:00.000Z;0.869
1972-02-14T00:00:00.000Z;0.865
1972-02-15T00:00:00.000Z;0.69
1972-02-16T00:00:00.000Z;0.489
1972-02-17T00:00:00.000Z;0.417
1972-02-18T00:00:00.000Z;0.452
1972-02-19T00:00:00.000Z;0.373
1972-02-20T00:00:00.000Z;0.272
1972-02-21T00:00:00.000Z;0.22
1972-02-22T00:00:00.000Z;0.186
1972-02-23T00:00:00.000Z;0.178
1972-02-24T00:00:00.000Z;0.154
1972-02-25T00:00:00.000Z;0.139
1972-02-26T00:00:00.000Z;0.123
1972-02-27T00:00:00.000Z;0.115
1972-02-28T00:00:00.000Z;0.103
1972-02-29T00:00:00.000Z;0.1
1972-03-01T00:00:00.000Z;0.087
1972-03-02T00:00:00.000Z;0.082
1972-03-03T00:00:00.000Z;0.082
1972-03-04T00:00:00.000Z;0.091
1972-03-05T00:00:00.000Z;0.134
1972-03-06T00:00:00.000Z;0.124
1972-03-07T00:00:00.000Z;0.174
1972-03-08T00:00:00.000Z;0.18
1972-03-09T00:00:00.000Z;0.191
1972-03-10T00:00:00.000Z;0.22
1972-03-11T00:00:00.000Z;0.198
1972-03-12T00:00:00.000Z;0.181
1972-03-13T00:00:00.000Z;0.16
1972-03-14T00:00:00.000Z;0.144
1972-03-15T00:00:00.000Z;0.139
1972-03-16T00:00:00.000Z;0.126
1972-03-17T00:00:00.000Z;0.114
1972-03-18T00:00:00.000Z;0.104
1972-03-19T00:00:00.000Z;0.102
1972-03-20T00:00:00.000Z;0.101
1972-03-21T00:00:00.000Z;0.093
1972-03-22T00:00:00.000Z;0.083
1972-03-23T00:00:00.000Z;0.082
1972-03-24T00:00:00.000Z;0.079
1972-03-25T00:00:00.000Z;0.066
1972-03-26T00:00:00.000Z;0.065
1972-03-27T00:00:00.000Z;0.153
1972-03-28T00:00:00.000Z;1.04
1972-03-29T00:00:00.000Z;0.71
1972-03-30T00:00:00.000Z;0.298
1972-03-31T00:00:00.000Z;0.221
1972-04-01T00:00:00.000Z;0.276
1972-04-02T00:00:00.000Z;1.72
1972-04-03T00:00:00.000Z;0.669
1972-04-04T00:00:00.000Z;0.417
1972-04-05T00:00:00.000Z;1.93
1972-04-06T00:00:00.000Z;0.907
1972-04-07T00:00:00.000Z;1.26
1972-04-08T00:00:00.000Z;1.88
1972-04-09T00:00:00.000Z;0.881
1972-04-10T00:00:00.000Z;0.426
1972-04-11T00:00:00.000Z;0.462
1972-04-12T00:00:00.000Z;1.41
1972-04-13T00:00:00.000Z;0.918
1972-04-14T00:00:00.000Z;0.461
1972-04-15T00:00:00.000Z;0.297
1972-04-16T00:00:00.000Z;0.563
1972-04-17T00:00:00.000Z;0.643
1972-04-18T00:00:00.000Z;0.445
1972-04-19T00:00:00.000Z;0.319
1972-04-20T00:00:00.000Z;0.266
1972-04-21T00:00:00.000Z;0.23
1972-04-22T00:00:00.000Z;0.197
1972-04-23T00:00:00.000Z;0.165
1972-04-24T00:00:00.000Z;0.147
1972-04-25T00:00:00.000Z;0.133
1972-04-26T00:00:00.000Z;0.115
1972-04-27T00:00:00.000Z;0.102
1972-04-28T00:00:00.000Z;0.115
1972-04-29T00:00:00.000Z;0.108
1972-04-30T00:00:00.000Z;0.097
1972-05-01T00:00:00.000Z;0.086
1972-05-02T00:00:00.000Z;0.078
1972-05-03T00:00:00.000Z;0.072
1972-05-04T00:00:00.000Z;0.068
1972-05-05T00:00:00.000Z;0.082
1972-05-06T00:00:00.000Z;0.077
1972-05-07T00:00:00.000Z;0.066
1972-05-08T00:00:00.000Z;0.065
1972-05-09T00:00:00.000Z;0.065
1972-05-10T00:00:00.000Z;0.064
1972-05-11T00:00:00.000Z;0.061
1972-05-12T00:00:00.000Z;0.069
1972-05-13T00:00:00.000Z;0.091
1972-05-14T00:00:00.000Z;0.299
1972-05-15T00:00:00.000Z;0.229
1972-05-16T00:00:00.000Z;1.2
1972-05-17T00:00:00.000Z;1.31
1972-05-18T00:00:00.000Z;0.831
1972-05-19T00:00:00.000Z;0.416
1972-05-20T00:00:00.000Z;0.26
1972-05-21T00:00:00.000Z;0.207
1972-05-22T00:00:00.000Z;0.178
1972-05-23T00:00:00.000Z;0.163
1972-05-24T00:00:00.000Z;0.144
1972-05-25T00:00:00.000Z;0.124
1972-05-26T00:00:00.000Z;0.109
1972-05-27T00:00:00.000Z;0.119
1972-05-28T00:00:00.000Z;0.156
1972-05-29T00:00:00.000Z;0.143
1972-05-30T00:00:00.000Z;0.136
1972-05-31T00:00:00.000Z;0.14
1972-06-01T00:00:00.000Z;0.127
1972-06-02T00:00:00.000Z;0.131
1972-06-03T00:00:00.000Z;0.124
1972-06-04T00:00:00.000Z;0.11
1972-06-05T00:00:00.000Z;0.102
1972-06-06T00:00:00.000Z;0.43
1972-06-07T00:00:00.000Z;0.576
1972-06-08T00:00:00.000Z;1.48
1972-06-09T00:00:00.000Z;0.49
1972-06-10T00:00:00.000Z;0.272
1972-06-11T00:00:00.000Z;0.211
1972-06-12T00:00:00.000Z;0.175
1972-06-13T00:00:00.000Z;0.15
1972-06-14T00:00:00.000Z;0.13
1972-06-15T00:00:00.000Z;0.533
1972-06-16T00:00:00.000Z;1.92
1972-06-17T00:00:00.000Z;1.54
1972-06-18T00:00:00.000Z;0.522
1972-06-19T00:00:00.000Z;0.273
1972-06-20T00:00:00.000Z;0.205
1972-06-21T00:00:00.000Z;0.155
1972-06-22T00:00:00.000Z;0.138
1972-06-23T00:00:00.000Z;0.119
1972-06-24T00:00:00.000Z;0.103
1972-06-25T00:00:00.000Z;0.088
1972-06-26T00:00:00.000Z;0.072
1972-06-27T00:00:00.000Z;0.065
1972-06-28T00:00:00.000Z;0.093
1972-06-29T00:00:00.000Z;0.069
1972-06-30T00:00:00.000Z;0.307
1972-07-01T00:00:00.000Z;0.139
1972-07-02T00:00:00.000Z;0.165
1972-07-03T00:00:00.000Z;0.265
1972-07-04T00:00:00.000Z;0.382
1972-07-05T00:00:00.000Z;0.185
1972-07-06T00:00:00.000Z;0.134
1972-07-07T00:00:00.000Z;0.099
1972-07-08T00:00:00.000Z;0.07
1972-07-09T00:00:00.000Z;0.058
1972-07-10T00:00:00.000Z;1.03
1972-07-11T00:00:00.000Z;0.329
1972-07-12T00:00:00.000Z;0.207
1972-07-13T00:00:00.000Z;0.15
1972-07-14T00:00:00.000Z;0.124
1972-07-15T00:00:00.000Z;0.098
1972-07-16T00:00:00.000Z;0.076
1972-07-17T00:00:00.000Z;0.064
1972-07-18T00:00:00.000Z;0.057
1972-07-19T00:00:00.000Z;0.05
1972-07-20T00:00:00.000Z;0.055
1972-07-21T00:00:00.000Z;0.05
1972-07-22T00:00:00.000Z;0.044
1972-07-23T00:00:00.000Z;0.041
1972-07-24T00:00:00.000Z;0.04
1972-07-25T00:00:00.000Z;0.04
1972-07-26T00:00:00.000Z;0.036
1972-07-27T00:00:00.000Z;0.034
1972-07-28T00:00:00.000Z;0.04
1972-07-29T00:00:00.000Z;0.033
1972-07-30T00:00:00.000Z;0.032
1972-07-31T00:00:00.000Z;0.032
1972-08-01T00:00:00.000Z;0.032
1972-08-02T00:00:00.000Z;0.032
1972-08-03T00:00:00.000Z;0.035
1972-08-04T00:00:00.000Z;0.05
1972-08-05T00:00:00.000Z;0.038
1972-08-06T00:00:00.000Z;0.032
1972-08-07T00:00:00.000Z;0.03
1972-08-08T00:00:00.000Z;0.028
1972-08-09T00:00:00.000Z;0.026
1972-08-10T00:00:00.000Z;0.024
1972-08-11T00:00:00.000Z;0.023
1972-08-12T00:00:00.000Z;0.023
1972-08-13T00:00:00.000Z;0.023
1972-08-14T00:00:00.000Z;0.019
1972-08-15T00:00:00.000Z;0.023
1972-08-16T00:00:00.000Z;0.023
1972-08-17T00:00:00.000Z;0.018
1972-08-18T00:00:00.000Z;0.013
1972-08-19T00:00:00.000Z;0.02
1972-08-20T00:00:00.000Z;0.017
1972-08-21T00:00:00.000Z;0.017
1972-08-22T00:00:00.000Z;0.015
1972-08-23T00:00:00.000Z;0.015
1972-08-24T00:00:00.000Z;0.015
1972-08-25T00:00:00.000Z;0.015
1972-08-26T00:00:00.000Z;0.014
1972-08-27T00:00:00.000Z;0.014
1972-08-28T00:00:00.000Z;0.013
1972-08-29T00:00:00.000Z;0.017
1972-08-30T00:00:00.000Z;0.061
1972-08-31T00:00:00.000Z;0.024
1972-09-01T00:00:00.000Z;0.018
1972-09-02T00:00:00.000Z;0.015
1972-09-03T00:00:00.000Z;0.015
1972-09-04T00:00:00.000Z;0.014
1972-09-05T00:00:00.000Z;0.014
1972-09-06T00:00:00.000Z;0.014
1972-09-07T00:00:00.000Z;0.013
1972-09-08T00:00:00.000Z;0.013
1972-09-09T00:00:00.000Z;0.013
1972-09-10T00:00:00.000Z;0.014
1972-09-11T00:00:00.000Z;0.039
1972-09-12T00:00:00.000Z;0.016
1972-09-13T00:00:00.000Z;0.014
1972-09-14T00:00:00.000Z;0.013
1972-09-15T00:00:00.000Z;0.012
1972-09-16T00:00:00.000Z;0.011
1972-09-17T00:00:00.000Z;0.012
1972-09-18T00:00:00.000Z;0.018
1972-09-19T00:00:00.000Z;0.036
1972-09-20T00:00:00.000Z;0.021
1972-09-21T00:00:00.000Z;0.017
1972-09-22T00:00:00.000Z;0.014
1972-09-23T00:00:00.000Z;0.013
1972-09-24T00:00:00.000Z;0.013
1972-09-25T00:00:00.000Z;0.012
1972-09-26T00:00:00.000Z;0.011
1972-09-27T00:00:00.000Z;0.011
1972-09-28T00:00:00.000Z;0.011
1972-09-29T00:00:00.000Z;0.011
1972-09-30T00:00:00.000Z;0.011
1972-10-01T00:00:00.000Z;0.011
1972-10-02T00:00:00.000Z;0.011
1972-10-03T00:00:00.000Z;0.011
1972-10-04T00:00:00.000Z;0.011
1972-10-05T00:00:00.000Z;0.011
1972-10-06T00:00:00.000Z;0.011
1972-10-07T00:00:00.000Z;0.011
1972-10-08T00:00:00.000Z;0.011
1972-10-09T00:00:00.000Z;0.01
1972-10-10T00:00:00.000Z;0.01
1972-10-11T00:00:00.000Z;0.01
1972-10-12T00:00:00.000Z;0.009
1972-10-13T00:00:00.000Z;0.009
1972-10-14T00:00:00.000Z;0.009
1972-10-15T00:00:00.000Z;0.009
1972-10-16T00:00:00.000Z;0.009
1972-10-17T00:00:00.000Z;0.009
1972-10-18T00:00:00.000Z;0.009
1972-10-19T00:00:00.000Z;0.009
1972-10-20T00:00:00.000Z;0.009
1972-10-21T00:00:00.000Z;0.01
1972-10-22T00:00:00.000Z;0.011
1972-10-23T00:00:00.000Z;0.028
1972-10-24T00:00:00.000Z;0.041
1972-10-25T00:00:00.000Z;0.016
1972-10-26T00:00:00.000Z;0.012
1972-10-27T00:00:00.000Z;0.012
1972-10-28T00:00:00.000Z;0.251
1972-10-29T00:00:00.000Z;0.125
1972-10-30T00:00:00.000Z;0.051
1972-10-31T00:00:00.000Z;0.027
1972-11-01T00:00:00.000Z;0.018
1972-11-02T00:00:00.000Z;0.014
1972-11-03T00:00:00.000Z;0.013
1972-11-04T00:00:00.000Z;0.013
1972-11-05T00:00:00.000Z;0.013
1972-11-06T00:00:00.000Z;0.012
1972-11-07T00:00:00.000Z;0.011
1972-11-08T00:00:00.000Z;0.011
1972-11-09T00:00:00.000Z;0.011
1972-11-10T00:00:00.000Z;0.011
1972-11-11T00:00:00.000Z;0.234
1972-11-12T00:00:00.000Z;0.317
1972-11-13T00:00:00.000Z;2.85
1972-11-14T00:00:00.000Z;4.62
1972-11-15T00:00:00.000Z;2.8
1972-11-16T00:00:00.000Z;1.98
1972-11-17T00:00:00.000Z;4
1972-11-18T00:00:00.000Z;3.76
1972-11-19T00:00:00.000Z;0.941
1972-11-20T00:00:00.000Z;2.06
1972-11-21T00:00:00.000Z;1.16
1972-11-22T00:00:00.000Z;5.55
1972-11-23T00:00:00.000Z;4.4
1972-11-24T00:00:00.000Z;1.06
1972-11-25T00:00:00.000Z;0.51
1972-11-26T00:00:00.000Z;0.351
1972-11-27T00:00:00.000Z;0.27
1972-11-28T00:00:00.000Z;0.233
1972-11-29T00:00:00.000Z;0.21
1972-11-30T00:00:00.000Z;0.572
1972-12-01T00:00:00.000Z;0.693
1972-12-02T00:00:00.000Z;0.529
1972-12-03T00:00:00.000Z;0.771
1972-12-04T00:00:00.000Z;1.74
1972-12-05T00:00:00.000Z;1.27
1972-12-06T00:00:00.000Z;0.695
1972-12-07T00:00:00.000Z;0.647
1972-12-08T00:00:00.000Z;1.9
1972-12-09T00:00:00.000Z;1.42
1972-12-10T00:00:00.000Z;0.845
1972-12-11T00:00:00.000Z;0.503
1972-12-12T00:00:00.000Z;0.344
1972-12-13T00:00:00.000Z;0.287
1972-12-14T00:00:00.000Z;0.263
1972-12-15T00:00:00.000Z;0.234
1972-12-16T00:00:00.000Z;0.205
1972-12-17T00:00:00.000Z;0.18
1972-12-18T00:00:00.000Z;0.157
1972-12-19T00:00:00.000Z;0.134
1972-12-20T00:00:00.000Z;0.114
1972-12-21T00:00:00.000Z;0.098
1972-12-22T00:00:00.000Z;0.082
1972-12-23T00:00:00.000Z;0.072
1972-12-24T00:00:00.000Z;0.065
1972-12-25T00:00:00.000Z;0.061
1972-12-26T00:00:00.000Z;0.058
1972-12-27T00:00:00.000Z;0.057
1972-12-28T00:00:00.000Z;0.065
1972-12-29T00:00:00.000Z;0.102
1972-12-30T00:00:00.000Z;0.1
1972-12-31T00:00:00.000Z;0.077
